x_coord,y_coord,z_coord,grid_name,ghp_tree
23.12996,78.14654,0.1,{34},grid34_short_grass
-71.40118,124.23296,0.1,{35},grid35_short_grass
-69.38987,124.23296,0.1,{35},grid35_short_grass
-67.37857,124.23296,0.1,{35},grid35_short_grass
-67.37857,126.23672,0.1,{35},grid35_short_grass
-65.36728,126.23672,0.1,{35},grid35_short_grass
-63.35597,126.23672,0.1,{35},grid35_short_grass
-63.35597,128.24048,0.1,{35},grid35_short_grass
-61.34467,128.24048,0.1,{35},grid35_short_grass
-59.33337,130.24423,0.1,{35},grid35_short_grass
-57.32207,130.24423,0.1,{35},grid35_short_grass
-55.31077,132.24799,0.1,{35},grid35_short_grass
-53.29947,132.24799,0.1,{35},grid35_short_grass
-53.29947,134.25175,0.1,{35},grid35_short_grass
-51.28817,134.25175,0.1,{35},grid35_short_grass
-27.15256,146.27429,0.1,{35},grid35_short_grass
-25.14126,142.26678,0.1,{35},grid35_short_grass
-25.14126,144.27054,0.1,{35},grid35_short_grass
-25.14126,146.27429,0.1,{35},grid35_short_grass
-23.12996,142.26678,0.1,{35},grid35_short_grass
-23.12996,144.27054,0.1,{35},grid35_short_grass
-23.12996,146.27429,0.1,{35},grid35_short_grass
-21.11866,142.26678,0.1,{35},grid35_short_grass
-21.11866,144.27054,0.1,{35},grid35_short_grass
-21.11866,146.27429,0.1,{35},grid35_short_grass
-19.10736,144.27054,0.1,{35},grid35_short_grass
-19.10736,146.27429,0.1,{35},grid35_short_grass
-19.10736,148.27805,0.1,{35},grid35_short_grass
-81.45768,-4.00751,0.1,{36},grid36_short_grass
-81.45768,-2.00376,0.1,{36},grid36_short_grass
-55.31077,4.00751,0.1,{36},grid36_short_grass
-55.31077,6.01127,0.1,{36},grid36_short_grass
-53.29947,4.00751,0.1,{36},grid36_short_grass
-53.29947,6.01127,0.1,{36},grid36_short_grass
-53.29947,8.01503,0.1,{36},grid36_short_grass
-51.28817,4.00751,0.1,{36},grid36_short_grass
-51.28817,6.01127,0.1,{36},grid36_short_grass
-51.28817,8.01503,0.1,{36},grid36_short_grass
-49.27687,4.00751,0.1,{36},grid36_short_grass
-49.27687,6.01127,0.1,{36},grid36_short_grass
-49.27687,8.01503,0.1,{36},grid36_short_grass
-49.27687,10.01879,0.1,{36},grid36_short_grass
-47.26557,4.00751,0.1,{36},grid36_short_grass
-47.26557,6.01127,0.1,{36},grid36_short_grass
-47.26557,8.01503,0.1,{36},grid36_short_grass
-47.26557,10.01879,0.1,{36},grid36_short_grass
-45.25427,4.00751,0.1,{36},grid36_short_grass
-45.25427,6.01127,0.1,{36},grid36_short_grass
-45.25427,8.01503,0.1,{36},grid36_short_grass
-45.25427,10.01879,0.1,{36},grid36_short_grass
-43.24297,4.00751,0.1,{36},grid36_short_grass
-43.24297,6.01127,0.1,{36},grid36_short_grass
-43.24297,8.01503,0.1,{36},grid36_short_grass
-43.24297,10.01879,0.1,{36},grid36_short_grass
-41.23166,2.00376,0.1,{36},grid36_short_grass
-41.23166,4.00751,0.1,{36},grid36_short_grass
-41.23166,6.01127,0.1,{36},grid36_short_grass
-41.23166,8.01503,0.1,{36},grid36_short_grass
-41.23166,10.01879,0.1,{36},grid36_short_grass
-39.22036,2.00376,0.1,{36},grid36_short_grass
-39.22036,4.00751,0.1,{36},grid36_short_grass
-39.22036,6.01127,0.1,{36},grid36_short_grass
-39.22036,8.01503,0.1,{36},grid36_short_grass
-39.22036,10.01879,0.1,{36},grid36_short_grass
-37.20906,2.00376,0.1,{36},grid36_short_grass
-37.20906,4.00751,0.1,{36},grid36_short_grass
-37.20906,6.01127,0.1,{36},grid36_short_grass
-37.20906,8.01503,0.1,{36},grid36_short_grass
-37.20906,10.01879,0.1,{36},grid36_short_grass
-35.19776,2.00376,0.1,{36},grid36_short_grass
-35.19776,4.00751,0.1,{36},grid36_short_grass
-35.19776,6.01127,0.1,{36},grid36_short_grass
-35.19776,8.01503,0.1,{36},grid36_short_grass
-33.18646,2.00376,0.1,{36},grid36_short_grass
-33.18646,4.00751,0.1,{36},grid36_short_grass
-33.18646,6.01127,0.1,{36},grid36_short_grass
-33.18646,8.01503,0.1,{36},grid36_short_grass
-31.17516,2.00376,0.1,{36},grid36_short_grass
-31.17516,4.00751,0.1,{36},grid36_short_grass
-31.17516,6.01127,0.1,{36},grid36_short_grass
-31.17516,8.01503,0.1,{36},grid36_short_grass
-29.16386,2.00376,0.1,{36},grid36_short_grass
-29.16386,4.00751,0.1,{36},grid36_short_grass
-29.16386,6.01127,0.1,{36},grid36_short_grass
-23.12996,-38.07139,0.1,{37},grid37_short_grass
-23.12996,-36.06764,0.1,{37},grid37_short_grass
-17.09606,-28.0526,0.1,{37},grid37_short_grass
-17.09606,-26.04885,0.1,{37},grid37_short_grass
-15.08476,-28.0526,0.1,{37},grid37_short_grass
-15.08476,-26.04885,0.1,{37},grid37_short_grass
-15.08476,-24.04509,0.1,{37},grid37_short_grass
-15.08476,-22.04133,0.1,{37},grid37_short_grass
-13.07345,-20.03757,0.1,{37},grid37_short_grass
-13.07345,-18.03382,0.1,{37},grid37_short_grass
-11.06215,-20.03757,0.1,{37},grid37_short_grass
-11.06215,-18.03382,0.1,{37},grid37_short_grass
-11.06215,-16.03006,0.1,{37},grid37_short_grass
-9.05085,-20.03757,0.1,{37},grid37_short_grass
-9.05085,-18.03382,0.1,{37},grid37_short_grass
-9.05085,-16.03006,0.1,{37},grid37_short_grass
-9.05085,-14.0263,0.1,{37},grid37_short_grass
-7.03955,-20.03757,0.1,{37},grid37_short_grass
-7.03955,-18.03382,0.1,{37},grid37_short_grass
-7.03955,-16.03006,0.1,{37},grid37_short_grass
-7.03955,-14.0263,0.1,{37},grid37_short_grass
-5.02825,-20.03757,0.1,{37},grid37_short_grass
-5.02825,-18.03382,0.1,{37},grid37_short_grass
-5.02825,-16.03006,0.1,{37},grid37_short_grass
-5.02825,-14.0263,0.1,{37},grid37_short_grass
-5.02825,-12.02254,0.1,{37},grid37_short_grass
-3.01695,-28.0526,0.1,{37},grid37_short_grass
-3.01695,-26.04885,0.1,{37},grid37_short_grass
-3.01695,-24.04509,0.1,{37},grid37_short_grass
-3.01695,-22.04133,0.1,{37},grid37_short_grass
-3.01695,-20.03757,0.1,{37},grid37_short_grass
-3.01695,-18.03382,0.1,{37},grid37_short_grass
-3.01695,-16.03006,0.1,{37},grid37_short_grass
-3.01695,-14.0263,0.1,{37},grid37_short_grass
-3.01695,-12.02254,0.1,{37},grid37_short_grass
-1.00565,-28.0526,0.1,{37},grid37_short_grass
-1.00565,-26.04885,0.1,{37},grid37_short_grass
-1.00565,-24.04509,0.1,{37},grid37_short_grass
-1.00565,-22.04133,0.1,{37},grid37_short_grass
-1.00565,-20.03757,0.1,{37},grid37_short_grass
-1.00565,-18.03382,0.1,{37},grid37_short_grass
-1.00565,-16.03006,0.1,{37},grid37_short_grass
-1.00565,-14.0263,0.1,{37},grid37_short_grass
-1.00565,-12.02254,0.1,{37},grid37_short_grass
-1.00565,-10.01879,0.1,{37},grid37_short_grass
1.00565,-28.0526,0.1,{37},grid37_short_grass
1.00565,-26.04885,0.1,{37},grid37_short_grass
1.00565,-24.04509,0.1,{37},grid37_short_grass
1.00565,-22.04133,0.1,{37},grid37_short_grass
1.00565,-20.03757,0.1,{37},grid37_short_grass
1.00565,-18.03382,0.1,{37},grid37_short_grass
1.00565,-16.03006,0.1,{37},grid37_short_grass
1.00565,-14.0263,0.1,{37},grid37_short_grass
1.00565,-12.02254,0.1,{37},grid37_short_grass
1.00565,-10.01879,0.1,{37},grid37_short_grass
3.01695,-26.04885,0.1,{37},grid37_short_grass
3.01695,-24.04509,0.1,{37},grid37_short_grass
3.01695,-22.04133,0.1,{37},grid37_short_grass
3.01695,-20.03757,0.1,{37},grid37_short_grass
3.01695,-18.03382,0.1,{37},grid37_short_grass
3.01695,-16.03006,0.1,{37},grid37_short_grass
3.01695,-14.0263,0.1,{37},grid37_short_grass
3.01695,-12.02254,0.1,{37},grid37_short_grass
3.01695,-10.01879,0.1,{37},grid37_short_grass
5.02825,-26.04885,0.1,{37},grid37_short_grass
5.02825,-24.04509,0.1,{37},grid37_short_grass
5.02825,-22.04133,0.1,{37},grid37_short_grass
5.02825,-20.03757,0.1,{37},grid37_short_grass
5.02825,-18.03382,0.1,{37},grid37_short_grass
5.02825,-16.03006,0.1,{37},grid37_short_grass
5.02825,-14.0263,0.1,{37},grid37_short_grass
5.02825,-12.02254,0.1,{37},grid37_short_grass
5.02825,-10.01879,0.1,{37},grid37_short_grass
7.03955,-24.04509,0.1,{37},grid37_short_grass
7.03955,-22.04133,0.1,{37},grid37_short_grass
7.03955,-20.03757,0.1,{37},grid37_short_grass
7.03955,-18.03382,0.1,{37},grid37_short_grass
7.03955,-16.03006,0.1,{37},grid37_short_grass
9.05085,-24.04509,0.1,{37},grid37_short_grass
9.05085,-22.04133,0.1,{37},grid37_short_grass
9.05085,-20.03757,0.1,{37},grid37_short_grass
9.05085,-18.03382,0.1,{37},grid37_short_grass
9.05085,-16.03006,0.1,{37},grid37_short_grass
9.05085,-12.02254,0.1,{37},grid37_short_grass
11.06215,-14.0263,0.1,{37},grid37_short_grass
11.06215,-12.02254,0.1,{37},grid37_short_grass
13.07345,-14.0263,0.1,{37},grid37_short_grass
15.08476,-14.0263,0.1,{37},grid37_short_grass
-25.14126,-62.11648,0.1,{38},grid38_short_grass
21.11866,-108.2029,0.1,{39},grid39_short_grass
21.11866,-106.19915,0.1,{39},grid39_short_grass
23.12996,-116.21793,0.1,{39},grid39_short_grass
23.12996,-114.21418,0.1,{39},grid39_short_grass
23.12996,-112.21042,0.1,{39},grid39_short_grass
23.12996,-110.20666,0.1,{39},grid39_short_grass
23.12996,-108.2029,0.1,{39},grid39_short_grass
23.12996,-106.19915,0.1,{39},grid39_short_grass
23.12996,-104.19539,0.1,{39},grid39_short_grass
25.14126,-118.22169,0.1,{39},grid39_short_grass
25.14126,-116.21793,0.1,{39},grid39_short_grass
25.14126,-114.21418,0.1,{39},grid39_short_grass
25.14126,-112.21042,0.1,{39},grid39_short_grass
25.14126,-110.20666,0.1,{39},grid39_short_grass
25.14126,-100.18787,0.1,{39},grid39_short_grass
27.15256,-118.22169,0.1,{39},grid39_short_grass
27.15256,-116.21793,0.1,{39},grid39_short_grass
27.15256,-114.21418,0.1,{39},grid39_short_grass
27.15256,-100.18787,0.1,{39},grid39_short_grass
27.15256,-98.18412,0.1,{39},grid39_short_grass
29.16386,-128.24048,0.1,{39},grid39_short_grass
29.16386,-126.23672,0.1,{39},grid39_short_grass
29.16386,-124.23296,0.1,{39},grid39_short_grass
29.16386,-118.22169,0.1,{39},grid39_short_grass
29.16386,-100.18787,0.1,{39},grid39_short_grass
29.16386,-98.18412,0.1,{39},grid39_short_grass
29.16386,-96.18036,0.1,{39},grid39_short_grass
31.17516,-128.24048,0.1,{39},grid39_short_grass
31.17516,-126.23672,0.1,{39},grid39_short_grass
31.17516,-124.23296,0.1,{39},grid39_short_grass
31.17516,-120.22545,0.1,{39},grid39_short_grass
31.17516,-98.18412,0.1,{39},grid39_short_grass
31.17516,-96.18036,0.1,{39},grid39_short_grass
31.17516,-94.1766,0.1,{39},grid39_short_grass
33.18646,-128.24048,0.1,{39},grid39_short_grass
33.18646,-126.23672,0.1,{39},grid39_short_grass
33.18646,-124.23296,0.1,{39},grid39_short_grass
33.18646,-98.18412,0.1,{39},grid39_short_grass
33.18646,-96.18036,0.1,{39},grid39_short_grass
33.18646,-94.1766,0.1,{39},grid39_short_grass
33.18646,-92.17284,0.1,{39},grid39_short_grass
35.19776,-128.24048,0.1,{39},grid39_short_grass
35.19776,-126.23672,0.1,{39},grid39_short_grass
37.20906,-128.24048,0.1,{39},grid39_short_grass
37.20906,-126.23672,0.1,{39},grid39_short_grass
39.22036,-126.23672,0.1,{39},grid39_short_grass
39.22036,-124.23296,0.1,{39},grid39_short_grass
41.23166,-126.23672,0.1,{39},grid39_short_grass
41.23166,-124.23296,0.1,{39},grid39_short_grass
43.24297,-124.23296,0.1,{39},grid39_short_grass
43.24297,-122.22921,0.1,{39},grid39_short_grass
45.25427,-124.23296,0.1,{39},grid39_short_grass
45.25427,-122.22921,0.1,{39},grid39_short_grass
47.26557,-122.22921,0.1,{39},grid39_short_grass
49.27687,-122.22921,0.1,{39},grid39_short_grass
59.33337,-84.15781,0.1,{40},grid40_short_grass
61.34467,-88.16533,0.1,{40},grid40_short_grass
61.34467,-86.16157,0.1,{40},grid40_short_grass
61.34467,-84.15781,0.1,{40},grid40_short_grass
63.35597,-90.16909,0.1,{40},grid40_short_grass
63.35597,-88.16533,0.1,{40},grid40_short_grass
63.35597,-86.16157,0.1,{40},grid40_short_grass
65.36728,-94.1766,0.1,{40},grid40_short_grass
65.36728,-92.17284,0.1,{40},grid40_short_grass
65.36728,-90.16909,0.1,{40},grid40_short_grass
65.36728,-88.16533,0.1,{40},grid40_short_grass
67.37857,-98.18412,0.1,{40},grid40_short_grass
67.37857,-96.18036,0.1,{40},grid40_short_grass
67.37857,-94.1766,0.1,{40},grid40_short_grass
67.37857,-92.17284,0.1,{40},grid40_short_grass
69.38987,-100.18787,0.1,{40},grid40_short_grass
69.38987,-98.18412,0.1,{40},grid40_short_grass
69.38987,-96.18036,0.1,{40},grid40_short_grass
65.36728,-20.03757,0.1,{41},grid41_short_grass
67.37857,-22.04133,0.1,{41},grid41_short_grass
67.37857,-20.03757,0.1,{41},grid41_short_grass
69.38987,-24.04509,0.1,{41},grid41_short_grass
69.38987,-22.04133,0.1,{41},grid41_short_grass
69.38987,-20.03757,0.1,{41},grid41_short_grass
69.38987,-18.03382,0.1,{41},grid41_short_grass
71.40118,-24.04509,0.1,{41},grid41_short_grass
71.40118,-22.04133,0.1,{41},grid41_short_grass
71.40118,-20.03757,0.1,{41},grid41_short_grass
71.40118,-18.03382,0.1,{41},grid41_short_grass
73.41248,-24.04509,0.1,{41},grid41_short_grass
73.41248,-22.04133,0.1,{41},grid41_short_grass
73.41248,-20.03757,0.1,{41},grid41_short_grass
73.41248,-18.03382,0.1,{41},grid41_short_grass
73.41248,-16.03006,0.1,{41},grid41_short_grass
75.42378,-24.04509,0.1,{41},grid41_short_grass
75.42378,-22.04133,0.1,{41},grid41_short_grass
75.42378,-20.03757,0.1,{41},grid41_short_grass
75.42378,-18.03382,0.1,{41},grid41_short_grass
75.42378,-16.03006,0.1,{41},grid41_short_grass
77.43508,-24.04509,0.1,{41},grid41_short_grass
77.43508,-22.04133,0.1,{41},grid41_short_grass
77.43508,-20.03757,0.1,{41},grid41_short_grass
77.43508,-18.03382,0.1,{41},grid41_short_grass
77.43508,-16.03006,0.1,{41},grid41_short_grass
77.43508,-14.0263,0.1,{41},grid41_short_grass
15.08476,40.07515,0.1,{42},grid42_short_grass
15.08476,42.07891,0.1,{42},grid42_short_grass
15.08476,44.08267,0.1,{42},grid42_short_grass
15.08476,46.08642,0.1,{42},grid42_short_grass
17.09606,42.07891,0.1,{42},grid42_short_grass
17.09606,44.08267,0.1,{42},grid42_short_grass
17.09606,46.08642,0.1,{42},grid42_short_grass
19.10736,44.08267,0.1,{42},grid42_short_grass
19.10736,46.08642,0.1,{42},grid42_short_grass
21.11866,44.08267,0.1,{42},grid42_short_grass
21.11866,46.08642,0.1,{42},grid42_short_grass
23.12996,42.07891,0.1,{42},grid42_short_grass
23.12996,44.08267,0.1,{42},grid42_short_grass
23.12996,46.08642,0.1,{42},grid42_short_grass
25.14126,44.08267,0.1,{42},grid42_short_grass
113.63849,-66.124,0.1,{43},grid43_short_grass
115.64979,-70.13151,0.1,{43},grid43_short_grass
115.64979,-68.12775,0.1,{43},grid43_short_grass
115.64979,-60.11273,0.1,{43},grid43_short_grass
115.64979,-52.0977,0.1,{43},grid43_short_grass
117.66109,-72.13527,0.1,{43},grid43_short_grass
117.66109,-64.12024,0.1,{43},grid43_short_grass
117.66109,-62.11648,0.1,{43},grid43_short_grass
117.66109,-52.0977,0.1,{43},grid43_short_grass
117.66109,-50.09394,0.1,{43},grid43_short_grass
119.67239,-78.14654,0.1,{43},grid43_short_grass
119.67239,-76.14278,0.1,{43},grid43_short_grass
119.67239,-68.12775,0.1,{43},grid43_short_grass
119.67239,-50.09394,0.1,{43},grid43_short_grass
121.6837,-80.1503,0.1,{43},grid43_short_grass
121.6837,-72.13527,0.1,{43},grid43_short_grass
121.6837,-70.13151,0.1,{43},grid43_short_grass
121.6837,-50.09394,0.1,{43},grid43_short_grass
123.695,-74.13903,0.1,{43},grid43_short_grass
125.7063,-78.14654,0.1,{43},grid43_short_grass
-137.7741,88.16533,0.1,{44},grid44_short_grass
-137.7741,90.16909,0.1,{44},grid44_short_grass
-137.7741,92.17284,0.1,{44},grid44_short_grass
-137.7741,94.1766,0.1,{44},grid44_short_grass
-135.7628,90.16909,0.1,{44},grid44_short_grass
-135.7628,92.17284,0.1,{44},grid44_short_grass
-135.7628,94.1766,0.1,{44},grid44_short_grass
-133.7515,90.16909,0.1,{44},grid44_short_grass
-103.58199,6.01127,0.1,{44},grid44_short_grass
-103.58199,8.01503,0.1,{44},grid44_short_grass
-103.58199,10.01879,0.1,{44},grid44_short_grass
-103.58199,12.02254,0.1,{44},grid44_short_grass
-101.57069,8.01503,0.1,{44},grid44_short_grass
-55.31077,-80.1503,0.1,{45},grid45_short_grass
-53.29947,-80.1503,0.1,{45},grid45_short_grass
-51.28817,-80.1503,0.1,{45},grid45_short_grass
-51.28817,-78.14654,0.1,{45},grid45_short_grass
-49.27687,-80.1503,0.1,{45},grid45_short_grass
-49.27687,-78.14654,0.1,{45},grid45_short_grass
-49.27687,-76.14278,0.1,{45},grid45_short_grass
-47.26557,-80.1503,0.1,{45},grid45_short_grass
-47.26557,-78.14654,0.1,{45},grid45_short_grass
-47.26557,-76.14278,0.1,{45},grid45_short_grass
-45.25427,-80.1503,0.1,{45},grid45_short_grass
-45.25427,-78.14654,0.1,{45},grid45_short_grass
-45.25427,-76.14278,0.1,{45},grid45_short_grass
-45.25427,-74.13903,0.1,{45},grid45_short_grass
-43.24297,-80.1503,0.1,{45},grid45_short_grass
-43.24297,-78.14654,0.1,{45},grid45_short_grass
-43.24297,-76.14278,0.1,{45},grid45_short_grass
-43.24297,-74.13903,0.1,{45},grid45_short_grass
-41.23166,-82.15406,0.1,{45},grid45_short_grass
-41.23166,-80.1503,0.1,{45},grid45_short_grass
-41.23166,-78.14654,0.1,{45},grid45_short_grass
-41.23166,-76.14278,0.1,{45},grid45_short_grass
-41.23166,-74.13903,0.1,{45},grid45_short_grass
-41.23166,-72.13527,0.1,{45},grid45_short_grass
-39.22036,-82.15406,0.1,{45},grid45_short_grass
-39.22036,-80.1503,0.1,{45},grid45_short_grass
-39.22036,-78.14654,0.1,{45},grid45_short_grass
-39.22036,-76.14278,0.1,{45},grid45_short_grass
-39.22036,-74.13903,0.1,{45},grid45_short_grass
-39.22036,-72.13527,0.1,{45},grid45_short_grass
-37.20906,-82.15406,0.1,{45},grid45_short_grass
-37.20906,-80.1503,0.1,{45},grid45_short_grass
-37.20906,-78.14654,0.1,{45},grid45_short_grass
-37.20906,-76.14278,0.1,{45},grid45_short_grass
-37.20906,-72.13527,0.1,{45},grid45_short_grass
-37.20906,-70.13151,0.1,{45},grid45_short_grass
-35.19776,-90.16909,0.1,{45},grid45_short_grass
-35.19776,-88.16533,0.1,{45},grid45_short_grass
-35.19776,-86.16157,0.1,{45},grid45_short_grass
-35.19776,-84.15781,0.1,{45},grid45_short_grass
-35.19776,-82.15406,0.1,{45},grid45_short_grass
-35.19776,-80.1503,0.1,{45},grid45_short_grass
-35.19776,-72.13527,0.1,{45},grid45_short_grass
-35.19776,-70.13151,0.1,{45},grid45_short_grass
-33.18646,-90.16909,0.1,{45},grid45_short_grass
-33.18646,-88.16533,0.1,{45},grid45_short_grass
-33.18646,-86.16157,0.1,{45},grid45_short_grass
-33.18646,-84.15781,0.1,{45},grid45_short_grass
-33.18646,-70.13151,0.1,{45},grid45_short_grass
-31.17516,-90.16909,0.1,{45},grid45_short_grass
-31.17516,-88.16533,0.1,{45},grid45_short_grass
-31.17516,-70.13151,0.1,{45},grid45_short_grass
-29.16386,-92.17284,0.1,{45},grid45_short_grass
-27.15256,-100.18787,0.1,{45},grid45_short_grass
-27.15256,-98.18412,0.1,{45},grid45_short_grass
-27.15256,-96.18036,0.1,{45},grid45_short_grass
-25.14126,-100.18787,0.1,{45},grid45_short_grass
-25.14126,-98.18412,0.1,{45},grid45_short_grass
-25.14126,-66.124,0.1,{45},grid45_short_grass
-25.14126,-64.12024,0.1,{45},grid45_short_grass
-23.12996,-66.124,0.1,{45},grid45_short_grass
-23.12996,-64.12024,0.1,{45},grid45_short_grass
-23.12996,-62.11648,0.1,{45},grid45_short_grass
-21.11866,-64.12024,0.1,{45},grid45_short_grass
-21.11866,-62.11648,0.1,{45},grid45_short_grass
-19.10736,-62.11648,0.1,{45},grid45_short_grass
-17.09606,-114.21418,0.1,{45},grid45_short_grass
-17.09606,-62.11648,0.1,{45},grid45_short_grass
-17.09606,-60.11273,0.1,{45},grid45_short_grass
-17.09606,-58.10897,0.1,{45},grid45_short_grass
-15.08476,-134.25175,0.1,{45},grid45_short_grass
-15.08476,-132.24799,0.1,{45},grid45_short_grass
-15.08476,-130.24423,0.1,{45},grid45_short_grass
-15.08476,-128.24048,0.1,{45},grid45_short_grass
-15.08476,-126.23672,0.1,{45},grid45_short_grass
-15.08476,-124.23296,0.1,{45},grid45_short_grass
-15.08476,-122.22921,0.1,{45},grid45_short_grass
-15.08476,-60.11273,0.1,{45},grid45_short_grass
-15.08476,-58.10897,0.1,{45},grid45_short_grass
-13.07345,-134.25175,0.1,{45},grid45_short_grass
-13.07345,-132.24799,0.1,{45},grid45_short_grass
-13.07345,-130.24423,0.1,{45},grid45_short_grass
-13.07345,-128.24048,0.1,{45},grid45_short_grass
-13.07345,-126.23672,0.1,{45},grid45_short_grass
-13.07345,-124.23296,0.1,{45},grid45_short_grass
-13.07345,-122.22921,0.1,{45},grid45_short_grass
-13.07345,-120.22545,0.1,{45},grid45_short_grass
-13.07345,-60.11273,0.1,{45},grid45_short_grass
-11.06215,-134.25175,0.1,{45},grid45_short_grass
-11.06215,-132.24799,0.1,{45},grid45_short_grass
-11.06215,-130.24423,0.1,{45},grid45_short_grass
-11.06215,-128.24048,0.1,{45},grid45_short_grass
-11.06215,-126.23672,0.1,{45},grid45_short_grass
-11.06215,-124.23296,0.1,{45},grid45_short_grass
-9.05085,-134.25175,0.1,{45},grid45_short_grass
-9.05085,-132.24799,0.1,{45},grid45_short_grass
-9.05085,-130.24423,0.1,{45},grid45_short_grass
-9.05085,-128.24048,0.1,{45},grid45_short_grass
-7.03955,-138.25926,0.1,{45},grid45_short_grass
-7.03955,-136.25551,0.1,{45},grid45_short_grass
-7.03955,-134.25175,0.1,{45},grid45_short_grass
-7.03955,-132.24799,0.1,{45},grid45_short_grass
-5.02825,-138.25926,0.1,{45},grid45_short_grass
-5.02825,-136.25551,0.1,{45},grid45_short_grass
-3.01695,-150.28181,0.1,{45},grid45_short_grass
-3.01695,-140.26302,0.1,{45},grid45_short_grass
-33.18646,-72.13527,0.1,{48},grid47_grey_concrete
-31.17516,-72.13527,0.1,{48},grid47_grey_concrete
-29.16386,-72.13527,0.1,{48},grid47_grey_concrete
-29.16386,-70.13151,0.1,{48},grid47_grey_concrete
-27.15256,-72.13527,0.1,{48},grid47_grey_concrete
-27.15256,-70.13151,0.1,{48},grid47_grey_concrete
-25.14126,-70.13151,0.1,{48},grid47_grey_concrete
-25.14126,-68.12775,0.1,{48},grid47_grey_concrete
-23.12996,-70.13151,0.1,{48},grid47_grey_concrete
-21.11866,-70.13151,0.1,{48},grid47_grey_concrete
-19.10736,-70.13151,0.1,{48},grid47_grey_concrete
-17.09606,-112.21042,0.1,{48},grid47_grey_concrete
-17.09606,-70.13151,0.1,{48},grid47_grey_concrete
-17.09606,-68.12775,0.1,{48},grid47_grey_concrete
-15.08476,-114.21418,0.1,{48},grid47_grey_concrete
-15.08476,-112.21042,0.1,{48},grid47_grey_concrete
-15.08476,-70.13151,0.1,{48},grid47_grey_concrete
-15.08476,-68.12775,0.1,{48},grid47_grey_concrete
-13.07345,-112.21042,0.1,{48},grid47_grey_concrete
-13.07345,-68.12775,0.1,{48},grid47_grey_concrete
-11.06215,-112.21042,0.1,{48},grid47_grey_concrete
-11.06215,-68.12775,0.1,{48},grid47_grey_concrete
-9.05085,-110.20666,0.1,{48},grid47_grey_concrete
-9.05085,-68.12775,0.1,{48},grid47_grey_concrete
-9.05085,-66.124,0.1,{48},grid47_grey_concrete
-7.03955,-110.20666,0.1,{48},grid47_grey_concrete
-7.03955,-68.12775,0.1,{48},grid47_grey_concrete
-7.03955,-66.124,0.1,{48},grid47_grey_concrete
-5.02825,-110.20666,0.1,{48},grid47_grey_concrete
-5.02825,-108.2029,0.1,{48},grid47_grey_concrete
-5.02825,-66.124,0.1,{48},grid47_grey_concrete
-3.01695,-110.20666,0.1,{48},grid47_grey_concrete
-3.01695,-108.2029,0.1,{48},grid47_grey_concrete
-3.01695,-66.124,0.1,{48},grid47_grey_concrete
-3.01695,-64.12024,0.1,{48},grid47_grey_concrete
-1.00565,-108.2029,0.1,{48},grid47_grey_concrete
-1.00565,-66.124,0.1,{48},grid47_grey_concrete
-1.00565,-64.12024,0.1,{48},grid47_grey_concrete
1.00565,-108.2029,0.1,{48},grid47_grey_concrete
1.00565,-64.12024,0.1,{48},grid47_grey_concrete
3.01695,-108.2029,0.1,{48},grid47_grey_concrete
3.01695,-64.12024,0.1,{48},grid47_grey_concrete
3.01695,-62.11648,0.1,{48},grid47_grey_concrete
5.02825,-106.19915,0.1,{48},grid47_grey_concrete
5.02825,-62.11648,0.1,{48},grid47_grey_concrete
7.03955,-106.19915,0.1,{48},grid47_grey_concrete
7.03955,-62.11648,0.1,{48},grid47_grey_concrete
7.03955,-60.11273,0.1,{48},grid47_grey_concrete
9.05085,-106.19915,0.1,{48},grid47_grey_concrete
9.05085,-62.11648,0.1,{48},grid47_grey_concrete
9.05085,-60.11273,0.1,{48},grid47_grey_concrete
11.06215,-106.19915,0.1,{48},grid47_grey_concrete
11.06215,-104.19539,0.1,{48},grid47_grey_concrete
11.06215,-60.11273,0.1,{48},grid47_grey_concrete
11.06215,-58.10897,0.1,{48},grid47_grey_concrete
13.07345,-106.19915,0.1,{48},grid47_grey_concrete
13.07345,-104.19539,0.1,{48},grid47_grey_concrete
13.07345,-60.11273,0.1,{48},grid47_grey_concrete
13.07345,-58.10897,0.1,{48},grid47_grey_concrete
13.07345,-56.10521,0.1,{48},grid47_grey_concrete
15.08476,-106.19915,0.1,{48},grid47_grey_concrete
15.08476,-104.19539,0.1,{48},grid47_grey_concrete
15.08476,-102.19163,0.1,{48},grid47_grey_concrete
15.08476,-60.11273,0.1,{48},grid47_grey_concrete
15.08476,-58.10897,0.1,{48},grid47_grey_concrete
15.08476,-56.10521,0.1,{48},grid47_grey_concrete
15.08476,-54.10145,0.1,{48},grid47_grey_concrete
17.09606,-108.2029,0.1,{48},grid47_grey_concrete
17.09606,-106.19915,0.1,{48},grid47_grey_concrete
17.09606,-104.19539,0.1,{48},grid47_grey_concrete
17.09606,-102.19163,0.1,{48},grid47_grey_concrete
17.09606,-60.11273,0.1,{48},grid47_grey_concrete
17.09606,-58.10897,0.1,{48},grid47_grey_concrete
17.09606,-56.10521,0.1,{48},grid47_grey_concrete
17.09606,-54.10145,0.1,{48},grid47_grey_concrete
19.10736,-116.21793,0.1,{48},grid47_grey_concrete
19.10736,-114.21418,0.1,{48},grid47_grey_concrete
19.10736,-112.21042,0.1,{48},grid47_grey_concrete
